product_url,product_name,product_price,ratings,number_of_reviews,description,product_description,asin,manufacturer
https://www.amazon.in/Arctic-Hunter-Hustle-Anti-Theft-Waterproof/dp/B0978KPKQJ/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-159,"WALKENT Hustle Waterproof Expandable 17"" Laptop Bag 41L (Black, Arctic Hunter) Anti-Theft, External USB for Home Office Men Women","₹3,490",4.5 out of 5 stars,238,[['PACKAGE CONTENT - 1pc Hustle Arctic Hunter Laptop Bag (Black) | Size - 49*35*10 cm | Weight – 1080 g | Volume - 41L | Suitable for 17 inch Laptop | Color – Black']],,B0978KPKQJ,No
https://www.amazon.in/Mi-Business-Casual-Resistant-Backpack/dp/B07YY6PTMN/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-160,Mi Business Casual 21L Water Resistant Laptop Backpack (Dark Grey),₹999,4.4 out of 5 stars,"3,774","[['21L Capacity: The Backpack has a padded laptop compartment that can fit 15.2 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass. Dimension(L*W*D): 44*32*16 cm'], ['Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.'], ['Secret/Hidden Pocket: An invisible zipper pocket on the edge of the back panel acts as a guard for any valuable items such as TWS/ Earbuds, Passport, Phone against theft.'], ['Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.'], ['Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.'], ['Made In India: Mi Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks'], ['6 Months Warranty: The MI Business casual backpack comes with 6 months of warranty. For queries please reach out to 18001036286'], ['Country of Origin: India']]",,,
https://www.amazon.in/Waterproof-Backpack-Travelling-Students-Lightweight/dp/B08SBSJPKY/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-161,Blue Tree 32L Durable Waterproof Laptop Backpack/Travelling Backpack for Men & Women School and College Students Lightweight Bag in 18 inches,₹499,4.0 out of 5 stars,175,"[['Care Instructions: wash in cold water'], ['☆ Navy in colour so that it does not catch dust easily || A SECRET POCKET at bottom || Designed For Comfort- back padded and padded strap for more comfort || made from heavy quality nylon and polyester || best quality zip and chain used || It is fully waterproof to protect your books laptop from rain || best quality material used to design its inside structure || a fully paddded laptop sleeve that fit to all sizes and companies of laptop like HP , Dell , Asus , Lenovo , mi etc'], ['☆ It is sample in look but is very comfortable and it of high quality || ALL MATERIAL USED ARE MADE IN INDIA || Laptop Bag , School bag , casual backpack , college bag , backpack , bags , bagpack etc.'], ['☆ Capacity: 32 Litres, Weight: 0.6kg; Dimensions: 46cm x 32cm x 21cm ; Quality: best quality as it is perfectly designed and made from high quality lightweight nylon and waterproof polyester.'], ['☆ Color : Navy || Closure Type : Zipper || Gender : Unisex || Two Main Compartment And One Extra Compartment Offers Space For Magazines, Notepad, Other Accessories, Stationery items || Eco-friendly, Durable, Lightweight, Flexible And Star Water-Resistant Material Helps To Keep The Interior Dry with a high quality material that keep Dust away.'], ['☆ This backpack is made to used for boys, girls, men, women and kids. This bag is very good for boys and girls of age between 11 to 16 years because it has enough space to carry all books and accessories and it is very comfortable and stylish.']]",,B08SBSJPKY,Vancouver Store
https://www.amazon.in/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B08BYQZYYC/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-162,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),"₹1,199",4.3 out of 5 stars,"6,208","[['Material: Nylon, Inner Material: Polyester, Capacity: 50 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap,'], ['Water Resistant; 2 compartments and 6 pockets Backpack with glossy finis'], ['Separate laptop compartment'], ['Internal compartments with organizer pockets and internal divider for organization'], ['Closure Type: Zipper Snap; Age Range Description: Adult']]",,,
https://www.amazon.in/Mammon-Womens-Tote-Bag-Tote-hello-mint/dp/B09PHMX9RD/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-163,Mammon Women's Tote Bag (Tote-hello-mint),₹270,3.3 out of 5 stars,59,"[['New ladies bag Design by ""MAMMON""; Made of PU, Dimension- 35x8x35 CM (LxBxH); Stylish latest tote handbags for women ladies and girls'], ['This colourful bag have one compartment with magnet button closing functions'], [""Perfect Gifts: beloved, friends, parents, daughter, girlfriend, Christmas,saint valentine, birthday, mother's day, new year, Thanksgiving etc.""], ['Outer Material Type: Polyurethane; Inner Material Type: Polycotton'], ['Department Name: Womens; Style Name: Western; Age Range Description: Adult']]",,B09PHMX9RD,Retail Studio
https://www.amazon.in/POLESTAR-Ranker-Casual-Bagpack-Backpack/dp/B08421FNT3/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1653583849&sprefix=ba%2Caps%2C283&sr=8-164,"POLESTAR Ranker 32 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment and rain cover, made with polyester, 1 year warranty",₹699,4.1 out of 5 stars,"6,394","[['✅DIMENSIONS: Dimensions: 32 Cm x 22 Cm x 46 Cm, CAPACITY: 32 Litres'], ['✅NUMBER OF COMPARTMENTS: 3 full size compartments, 1 front zippers & 2 side pockets, LAPTOP COMPARTMENT: Padded laptop compartment with elasticated strap lock, LAPTOP SIZE: 13 to 15.6 inches'], ['✅MATERIAL: Polyester, Water Resistant, COLOR: Grey'], ['✅SPECIAL FEATURES: Ergonomic design, lightweight, padded breathable mesh back with adjustable S-Curved shoulder straps which protects the backbone and help to relieve stress on shoulders, smooth & durable zippers, padded haul loop, 2 bottle/ umbrella easy access pockets, 1 front stationary pockets, rain cover in the side pocket'], ['✅CONSUMER: Suitable for men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks, WARRANTY: 12 Months, Make in India product']]",,B08421FNT3,No
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A06233202JM8RZETD9NJQ&url=%2FHEROZ-Backpack-Resistant-Notebook-Airforce%2Fdp%2FB07MCRHSVP%2Fref%3Dsr_1_165_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583849%26sprefix%3Dba%252Caps%252C283%26sr%3D8-165-spons%26psc%3D1&qualifier=1653583849&id=6391486610702633&widgetName=sp_btf,HEROZ Harbour Unisex Nylon 28 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 15.6 Inch Laptop Notebook (153-ALL) (Air Force Blue),₹756,4.1 out of 5 stars,"5,644","[['?LOTS OF STORAGE SPACE&POCKETS? One separate laptop compartment hold 15.6 Inch Laptop as well as 15 Inch,14 Inch and 13 Inch Macbook/Laptop. One spacious packing compartment roomy for daily necessities tech electronics accessories. Front compartment with many pockets, pen pockets and key fob hook, make your items organized and easier to find'], ['?MULTIPURPOSE BACKPACK Polyester Fabric Material & Practical luggage Strap design & Comfortable Widen Padded Shoulder Strap & Built-in Key Ring design, fits for daily use at school, college, business and travel, suitable for women, men and students.'], ['?LARGE CAPACITY? External dimensions: 18.5 x 13 x 9 inch. Multiple divider pockets, easy for holding 15.6 Inches laptop, water bottle, readers and a bunch of other items, iPad, journal, pens and pencils, iPhone.']]",,,
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A00783131S0YJNN9IOSDT&url=%2FAmazonBasics-Slim-Carry-On-Backpack%2Fdp%2FB079LMPPKG%2Fref%3Dsr_1_166_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583849%26sprefix%3Dba%252Caps%252C283%26sr%3D8-166-spons%26psc%3D1&qualifier=1653583849&id=6391486610702633&widgetName=sp_btf,AmazonBasics Slim Carry On Laptop Travel Weekender Backpack - Green,"₹4,499",4.2 out of 5 stars,198,"[['Slim backpack with comfortable fully vented and well-padded back panel; ideal for weekend trips; stylish Green color'], ['Dedicated laptop sleeve and top-load, fleece-lined tablet pocket for transporting electronics'], ['Front storage pocket keeps smaller items neatly organized and easy to access'], ['Zippered side-mounted water-bottle pocket (there when you need it, out of the way when you don’t)'], ['Low-profile top and side grab handles; vertical and horizontal luggage-handle pass-thru panels for convenient transport']]",,B079LMPPKG,AmazonBasics
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A05700161QOP8RM3RQ0OF&url=%2FLeather-Villa-Laptop-Backpack-Color%2Fdp%2FB093LXR7TG%2Fref%3Dsr_1_161_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583852%26sprefix%3Dba%252Caps%252C283%26sr%3D8-161-spons%26psc%3D1&qualifier=1653583852&id=5374167528785354&widgetName=sp_atf_next,Leather Villa Leather Laptop Backpack Bag for Men Color (Croc Brown),"₹3,999",4.8 out of 5 stars,25,"[['-100% GENUINE LEATHER: LV Casual Backpack is made of leather which looks even better with age | It is perfect for any Business profile and give us a classic look. It contains 3 main Compartment and 4 inner pockets for storage of documents, 3 pen holder pockets, Dual pockets for storage of your mobile and calculator and a separate visiting or credit card pocket that can hold multiple cards | Includes a full organizer and a file pocket Easy to find what you want.'], ['-SIZE (HxLxW): approximately 18x12x6 inch (perfect for documents, laptop / notebook/ iPad) Compatible Laptop Size: Up to 15.6"" Inches'], ['Inner Mesh Pockets For Mobile/Pen/Calculator/Laptop Sleeve & Carry Case/Credit & Visa Card Case etc.'], ['PERFECT FOR ANY BUSINESS-WORK PROFILE: A Look of Classical an Excellence achiever of Business Meeting, Your Partner in any travels. We served many delighful customer with our post-sales assitance and repetition of countless positive remarks and reviews from company executives, Professional(CA, CS, CWA, Doctors, Lawyers and many more) and college students who are fond of business artifacts.'], ['EXPERIENCE LASTABILITY: LV Products are handmade through EXCELLENCE Craftmenship, With Mechanism of Two-way-stitches, nylon lining and Leather-Nylon Straps goes with Classic fittings. Brass/ Alloy Fitting Buckles and Holders are design for make it Durable and give you Lasting Experience.']]",,B093LXR7TG,No
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A082408919J0CPO7WDX0T&url=%2FSAFARI-Silver-Laptop-Backpack-BEAM19CBDSL%2Fdp%2FB07NSCCGBS%2Fref%3Dsr_1_162_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583852%26sprefix%3Dba%252Caps%252C283%26sr%3D8-162-spons%26psc%3D1&qualifier=1653583852&id=5374167528785354&widgetName=sp_atf_next,SAFARI 49 cms Silver Laptop/Casual Backpack (BEAM19CBDSL),"₹1,549",3.7 out of 5 stars,39,"[['Outer Material: Polyester, Color: Silver; Not water resistant'], ['Capacity: 40 liters; Weight: 720 grams; Dimensions: 24 cms x 35 cms x 49 cms (LxWxH)'], ['Number of compartments: 3'], ['Laptop Compatibility: Yes, Laptop Size: 17 inches'], ['Special Features: Integrated Rain Cover; Closure Type: Zipper; Age Range Description: Adult'], ['Holographic Material, 3 Compartment, Simple Organized Interior, Lash Tab, Bottle Loop, rain cover, multiutility organiser']]",,B07NSCCGBS,Safari
https://www.amazon.in/Lavie-Sport-Ltrs-Casual-Backpack/dp/B083KT22J1/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1653583852&sprefix=ba%2Caps%2C283&sr=8-163,"Lavie Sport Maze 34L Polyester Casual Backpack with Rain cover | School Bag, College Bag (Navy Blue)",₹799,3.8 out of 5 stars,51,"[['Care Instructions: Do not expose to extreme heat'], ['Rain cover'], ['Light weight']]",,B083KT22J1,Bagzone Lifestyle Pvt Ltd
https://www.amazon.in/Storite-Canvas-Sling-Bag-29x12x25cm/dp/B09MS39MG1/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1653583852&sprefix=ba%2Caps%2C283&sr=8-164,"Storite Stylish Canvas Sling Cross Body Messenger Bag, One Side Shoulder Multi Pocket Sling Bag for Men & Women (29x12x25cm, Brown)",₹849,3.9 out of 5 stars,103,"[[""Sling Bag Dimensions – Length (Horizontal distance) - 29cm, Height – 25cm, Width – 12cm ,Strap Length - 139 cm .Canvas Material with zipper. You can adjust the length of this bag's shoulder strap to fit your body, make your daily use more comfortable And the longest length of the shoulder strap is about 139 cm.""], ['Multi-Functional: Can be used As Shoulder bag or crossbody bag With a variety of storage options & organization Features, definitely a worthwhile purchase if you are looking for something light yet durable while travelling.'], ['Crossbody bag Structure: Totally 9 different size of versatile pockets. 1 main Zipper Compartment, 1 Inner Zipper Pocket ,1 Back Side Zipper Pocket , 3 Front Side Zipper Pocket And 2 Side Pocket for other accessories. Cross body strap is adjustable to fit across the chest or over the shoulder.'], ['IDEAL APPLICATION: Use this bag as a shoulder bag, suitable for your college, university for everyday use. Perfect for traveling, shopping, camping, hiking, hunting, trekking, tactical, outdoor etc.; Disclaimer: The product in image may appear bigger or smaller than the real product. To analyses the size accurately, kindly read the dimension and check with any scale available to you before placing order.; Inner Material Type: Polyester'], ['Department Name: Unisex-Adult; Age Range Description: Adult']]",,B09MS39MG1,"NISUN INC., B-201, Greenfield 4+, Vadodara, Gujarat-391410 Email"
https://www.amazon.in/Arctic-Hunter-Hustle-Anti-Theft-Waterproof/dp/B0978KPKQJ/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1653583852&sprefix=ba%2Caps%2C283&sr=8-165,"WALKENT Hustle Waterproof Expandable 17"" Laptop Bag 41L (Black, Arctic Hunter) Anti-Theft, External USB for Home Office Men Women","₹3,490",4.5 out of 5 stars,238,[['PACKAGE CONTENT - 1pc Hustle Arctic Hunter Laptop Bag (Black) | Size - 49*35*10 cm | Weight – 1080 g | Volume - 41L | Suitable for 17 inch Laptop | Color – Black']],,B0978KPKQJ,No
https://www.amazon.in/ADISA-Womens-Girls-Party-SL5090-CRE_Off/dp/B09RWS7MF3/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1653583852&sprefix=ba%2Caps%2C283&sr=8-166,ADISA Women's Girls Party Sling Bag with Gold Chain,₹459,4.0 out of 5 stars,40,"[['Outer Material: PU / Synthetic Leather'], [""Closure: Twist Lock ( Pull 'n' Turn )""], ['No. of Pockets: 1; No. of Compartments: 1'], ['Dimensions: LxWxH - 8.5 x 2.75 x 6.2 inches'], ['Age Range Description: Adult; Outer Material Type: Polyurethane; Inner Material Type: Polyester']]",,B09RWS7MF3,ADISA
https://www.amazon.in/Waterproof-Backpack-Travelling-Students-Lightweight/dp/B08SBSJPKY/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1653583852&sprefix=ba%2Caps%2C283&sr=8-167,Blue Tree 32L Durable Waterproof Laptop Backpack/Travelling Backpack for Men & Women School and College Students Lightweight Bag in 18 inches,₹499,4.0 out of 5 stars,175,"[['Care Instructions: wash in cold water'], ['☆ Navy in colour so that it does not catch dust easily || A SECRET POCKET at bottom || Designed For Comfort- back padded and padded strap for more comfort || made from heavy quality nylon and polyester || best quality zip and chain used || It is fully waterproof to protect your books laptop from rain || best quality material used to design its inside structure || a fully paddded laptop sleeve that fit to all sizes and companies of laptop like HP , Dell , Asus , Lenovo , mi etc'], ['☆ It is sample in look but is very comfortable and it of high quality || ALL MATERIAL USED ARE MADE IN INDIA || Laptop Bag , School bag , casual backpack , college bag , backpack , bags , bagpack etc.'], ['☆ Capacity: 32 Litres, Weight: 0.6kg; Dimensions: 46cm x 32cm x 21cm ; Quality: best quality as it is perfectly designed and made from high quality lightweight nylon and waterproof polyester.'], ['☆ Color : Navy || Closure Type : Zipper || Gender : Unisex || Two Main Compartment And One Extra Compartment Offers Space For Magazines, Notepad, Other Accessories, Stationery items || Eco-friendly, Durable, Lightweight, Flexible And Star Water-Resistant Material Helps To Keep The Interior Dry with a high quality material that keep Dust away.'], ['☆ This backpack is made to used for boys, girls, men, women and kids. This bag is very good for boys and girls of age between 11 to 16 years because it has enough space to carry all books and accessories and it is very comfortable and stylish.']]",,B08SBSJPKY,Vancouver Store
